Time,Open,High,Low,Close,Vol
2018-09-20 11:00:00,21670.0,21740.0,21640.0,21735.0,47038
2018-09-20 10:00:00,21590.0,21775.0,21520.0,21685.0,90022
2018-09-20 02:00:00,21530.0,21530.0,21530.0,21530.0,118
2018-09-20 01:00:00,21540.0,21570.0,21540.0,21540.0,18656
2018-09-20 00:00:00,21545.0,21625.0,21520.0,21535.0,83702
2018-09-19 23:00:00,21450.0,21535.0,21425.0,21535.0,74798
2018-09-19 22:00:00,21580.0,21580.0,21440.0,21455.0,103798
2018-09-19 15:00:00,21420.0,21640.0,21345.0,21580.0,129398
2018-09-19 14:00:00,21435.0,21485.0,21400.0,21425.0,47244
2018-09-19 11:30:00,21400.0,21465.0,21305.0,21465.0,46236
2018-09-19 11:00:00,21155.0,21415.0,21155.0,21390.0,96630
2018-09-19 10:00:00,21115.0,21135.0,21015.0,21120.0,37584
2018-09-19 02:00:00,21100.0,21100.0,21100.0,21100.0,48
2018-09-19 01:00:00,21065.0,21120.0,21065.0,21100.0,24696
2018-09-19 00:00:00,21095.0,21100.0,21010.0,21065.0,61168
2018-09-18 23:00:00,21100.0,21125.0,20970.0,21100.0,109378
2018-09-18 22:00:00,21080.0,21235.0,21045.0,21105.0,147644
2018-09-18 15:00:00,20860.0,21055.0,20860.0,21045.0,112848
2018-09-18 14:00:00,20865.0,20885.0,20830.0,20855.0,37214
2018-09-18 12:00:00,20890.0,20975.0,20845.0,20865.0,70104
2018-09-18 11:00:00,20710.0,20925.0,20710.0,20890.0,103930
2018-09-18 10:00:00,20510.0,20730.0,20480.0,20710.0,123934
2018-09-18 01:00:00,20610.0,20630.0,20570.0,20585.0,19960
2018-09-18 00:00:00,20515.0,20655.0,20480.0,20605.0,67080
2018-09-17 23:00:00,20520.0,20580.0,20500.0,20520.0,62366
2018-09-17 22:00:00,20495.0,20545.0,20470.0,20520.0,72670
2018-09-17 15:00:00,20450.0,20525.0,20425.0,20440.0,78874
2018-09-17 14:00:00,20405.0,20460.0,20370.0,20450.0,37424
2018-09-17 12:00:00,20430.0,20455.0,20400.0,20425.0,26118
2018-09-17 11:00:00,20440.0,20445.0,20410.0,20435.0,43864
2018-09-17 10:00:00,20440.0,20510.0,20330.0,20440.0,112996
2018-09-15 01:00:00,20755.0,20760.0,20460.0,20470.0,76138
2018-09-15 00:00:00,20705.0,20810.0,20705.0,20755.0,69956
2018-09-14 23:00:00,20740.0,20755.0,20655.0,20710.0,60456
2018-09-14 22:00:00,20710.0,20780.0,20675.0,20740.0,72566
2018-09-14 15:00:00,20730.0,20740.0,20585.0,20735.0,91978
2018-09-14 14:00:00,20780.0,20790.0,20720.0,20725.0,24140
2018-09-14 12:00:00,20760.0,20790.0,20740.0,20785.0,32584
2018-09-14 11:00:00,20730.0,20770.0,20710.0,20760.0,42910
2018-09-14 10:00:00,20720.0,20780.0,20690.0,20735.0,77820
2018-09-14 01:00:00,20715.0,20735.0,20685.0,20700.0,20912
2018-09-14 00:00:00,20740.0,20770.0,20695.0,20715.0,57490
2018-09-13 23:00:00,20865.0,20880.0,20680.0,20740.0,117414
2018-09-13 22:00:00,20860.0,20915.0,20775.0,20865.0,117618
2018-09-13 15:00:00,20690.0,20890.0,20690.0,20860.0,92692
2018-09-13 14:00:00,20675.0,20690.0,20625.0,20690.0,25560
2018-09-13 12:00:00,20675.0,20690.0,20650.0,20680.0,16958
2018-09-13 11:00:00,20740.0,20745.0,20640.0,20675.0,38108
2018-09-13 10:00:00,20775.0,20820.0,20690.0,20740.0,94236
2018-09-13 01:00:00,20650.0,20790.0,20650.0,20775.0,46364
2018-09-13 00:00:00,20550.0,20685.0,20485.0,20650.0,87334
2018-09-12 23:00:00,20520.0,20585.0,20510.0,20550.0,54732
2018-09-12 22:00:00,20520.0,20670.0,20390.0,20520.0,124194
2018-09-12 15:00:00,20465.0,20530.0,20420.0,20425.0,55584
2018-09-12 14:00:00,20380.0,20485.0,20310.0,20465.0,41748
2018-09-12 12:00:00,20365.0,20425.0,20340.0,20400.0,25252
2018-09-12 11:00:00,20260.0,20385.0,20245.0,20360.0,31980
2018-09-12 10:00:00,20305.0,20430.0,20235.0,20255.0,79808
2018-09-12 01:00:00,20225.0,20300.0,20190.0,20300.0,20074
2018-09-12 00:00:00,20325.0,20335.0,20130.0,20225.0,68338
2018-09-11 23:00:00,20260.0,20380.0,20250.0,20325.0,53140
2018-09-11 22:00:00,20300.0,20355.0,20220.0,20260.0,88718
2018-09-11 15:00:00,21060.0,21110.0,21015.0,21040.0,38336
2018-09-11 14:00:00,21095.0,21135.0,21035.0,21060.0,22722
2018-09-11 12:00:00,21010.0,21095.0,20960.0,21090.0,20670
2018-09-11 11:00:00,20900.0,21015.0,20880.0,21010.0,32642
2018-09-11 10:00:00,21005.0,21080.0,20880.0,20900.0,52872
2018-09-11 01:00:00,21115.0,21120.0,20945.0,20985.0,28400
2018-09-11 00:00:00,21110.0,21145.0,21060.0,21115.0,36098
2018-09-10 23:00:00,21215.0,21235.0,21085.0,21110.0,50102
2018-09-10 22:00:00,21310.0,21475.0,21200.0,21220.0,70006
2018-09-10 15:00:00,21245.0,21265.0,21170.0,21245.0,40264
2018-09-10 14:00:00,21265.0,21330.0,21230.0,21250.0,27844
2018-09-10 12:00:00,21240.0,21295.0,21220.0,21280.0,17676
2018-09-10 11:00:00,21220.0,21295.0,21205.0,21245.0,29986
2018-09-10 10:00:00,21210.0,21340.0,21140.0,21220.0,72946
2018-09-08 01:00:00,21300.0,21320.0,21165.0,21195.0,45938
2018-09-08 00:00:00,21310.0,21375.0,21275.0,21300.0,36886
2018-09-07 23:00:00,21220.0,21360.0,21195.0,21310.0,61132
2018-09-07 22:00:00,21100.0,21260.0,21025.0,21220.0,103554
2018-09-07 15:00:00,21070.0,21135.0,20975.0,21115.0,68188
